what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1341862571156
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1341862571156
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1341862571156
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1341862571156
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1341862571156
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1341862571156
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1341862571156
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1341862571156
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1341862571156
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1341862571156
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1341862571156
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1341862571156
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1341862571156
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1341862571156
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1341862571156
os,sysinfo,,,"win32",1341862571172
arch,sysinfo,,,"x86",1341862571172
ws,sysinfo,,,"win32",1341862571172
locale,sysinfo,,,"en_US",1341862571172
processors,sysinfo,,,"4",1341862571172
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1341862571172
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1341862571172
java.specification.name,sysinfo,,,"Java Platform API Specification",1341862571172
java.specification.vendor,sysinfo,,,"Oracle Corporation",1341862571172
java.specification.version,sysinfo,,,"1.7",1341862571172
java.vendor,sysinfo,,,"Oracle Corporation",1341862571172
java.version,sysinfo,,,"1.7.0_02",1341862571172
java.vm.info,sysinfo,,,"mixed mode, sharing",1341862571172
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1341862571172
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341862571172
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1341862571172
java.vm.specification.version,sysinfo,,,"1.7",1341862571172
java.vm.vendor,sysinfo,,,"Oracle Corporation",1341862571172
java.vm.version,sysinfo,,,"22.0-b10",1341862571172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341862596650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341862614080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341862712406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341862713801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341862715510
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1341862715619
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341862715681
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1341862715931
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1341862716087
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1341862716087
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1341862716087
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1341862716103
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1341862716103
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1341862716103
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1341862716103
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1341862716103
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1341862716103
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1341862716103
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1341862716103
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1341862716103
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1341862716103
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1341862716103
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1341862716103
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1341862716103
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1341862716103
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1341862716103
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1341862716103
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1341862716118
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1341862716118
