what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549758875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549776846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549793172
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342549795386
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549798610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342549801377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342549802176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342549802673
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549805462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549812272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549814696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342549815840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549817899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549820983
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1342549820989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342549820989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549824395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549846525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549851707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549856209
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549856583
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549856687
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549859894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342549863551
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549864363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342549865915
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342549867869
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549876494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549879176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549880016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549882464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549882493
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342549884438
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549896841
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342549902945
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549971394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549985484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342549986160
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342549988938
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342549997704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550000748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550001393
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342550008091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550013264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550015731
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342550029119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550067944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550068647
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342550070775
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342550080733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550099976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550100443
error,log,,,"The program file specified in the launch configuration does not exist",1342550101950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550101969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550107143
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1342550108393
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342550111906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550129481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550130132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550131041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550131877
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342550133154
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342550148469
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342550151169
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342550179004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550200513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550200814
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342550203998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342550224018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550497035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550497788
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342550503986
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342550544007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550559106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550559788
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342550563515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550653901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550856170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550857403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550981019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342550986475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551020237
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342551022528
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551027300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551032243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551047486
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551047864
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551047949
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342551049500
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551050004
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342551116752
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551118215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342551119705
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342551120776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551121520
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551129458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551129486
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1342551129502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342551129502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551133323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551145616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551163879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342551177535
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551177899
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551177969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342551180986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342551182458
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551187082
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342551201699
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551209247
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551209319
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551213521
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551284330
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551286161
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551294943
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551296098
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1342551300757
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551302331
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551305811
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551319379
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551326601
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551328284
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551334417
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551335348
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551338436
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551354484
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551356780
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551361269
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551365390
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551430647
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551432975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342551526965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342551529353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342551529871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342551543818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342551544352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342551544744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342551545424
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551736690
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551743493
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551753048
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551756304
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551780750
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551786591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342551794857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342551799468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342551805782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342551807789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342551832466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342551839247
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551882953
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551901094
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551924591
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551927662
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551935317
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551936989
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551968762
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551973106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551982669
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342551984754
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342552000472
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342552049384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552095965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552123821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552159681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552181115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342552183663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342552243965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552420874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552421315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552425654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552425685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552425699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552427632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342552432519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342552434280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342552435068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342552435809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552440959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552465470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342552467246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552473594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552478355
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342552478789
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342552478865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342552481284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552492111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552492500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552494762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552494794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552494806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552496331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552792556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552792915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552810440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552810773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552812719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552812752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552812762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342552814398
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1342552822834
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342552841374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342552854132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342552859034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342552891776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342552892451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342552893120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342552893790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342552900951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342553108072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342553108454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342553109522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342553109558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342553109570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342553111189
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1342553133091
